"","pais_region","codigo_pais_region","anyo","empleadoras_mujeres","empleadores_hombres","empleo_agricultura_mujeres","empleo_agricultura_hombres","empleo_industria_mujeres","empleo_industria_hombres","empleo_servicios_mujeres","empleo_servicios_hombres","empleo_informal_mujeres","empleo_informal_hombres","legislacion_acoso_sexual","autoempleo_mujeres","autoempleo_hombres","empleo_parcial_mujeres","desempleo_educacion_mujeres","desempleo_educacion_hombres","desempleo_mujeres","desempleo_hombres","trabajo_domestico_no_remunerado_mujeres","trabajo_domestico_no_remunerado_hombres"
"592","Latin America & Caribbean","LCN","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","Latin America & Caribbean","LCN","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","Latin America & Caribbean","LCN","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","Latin America & Caribbean","LCN","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","Latin America & Caribbean","LCN","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","Latin America & Caribbean","LCN","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","Latin America & Caribbean","LCN","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","Latin America & Caribbean","LCN","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","Latin America & Caribbean","LCN","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","Latin America & Caribbean","LCN","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","Latin America & Caribbean","LCN","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","Latin America & Caribbean","LCN","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","Latin America & Caribbean","LCN","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","Latin America & Caribbean","LCN","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","Latin America & Caribbean","LCN","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","Latin America & Caribbean","LCN","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","Latin America & Caribbean","LCN","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","Latin America & Caribbean","LCN","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","Latin America & Caribbean","LCN","1991",2.0030489696553,6.51859066966801,12.6466568032625,28.6270259957492,16.4520386466227,26.4003871525454,70.9011180834562,44.9726653586795,NA,NA,NA,25.4028811697476,29.4967864471618,NA,NA,NA,NA,NA,NA,NA
"611","Latin America & Caribbean","LCN","1992",2.01253961636261,6.096041712201,12.6525517094454,28.4180893688638,16.2256996172154,26.3759370950035,71.1220646598783,45.2060145908683,NA,NA,NA,25.650620186114,29.9500831951309,NA,NA,NA,8.40886914529294,5.29780792039153,NA,NA
"612","Latin America & Caribbean","LCN","1993",2.09197722368759,5.71748545552882,12.666709419646,28.3801345988331,15.8356933724337,26.1021824670254,71.4976921704133,45.5179535757265,NA,NA,NA,25.8576245489321,30.2497162353631,NA,NA,NA,7.6697842466696,5.28149549571587,NA,NA
"613","Latin America & Caribbean","LCN","1994",2.03579009489017,5.73644968796397,12.6215097107964,28.0917686977916,15.2514317744121,25.9231706067673,72.1267380908653,45.9849855032322,NA,NA,NA,25.5834528601332,29.8834829944152,NA,NA,NA,NA,NA,NA,NA
"614","Latin America & Caribbean","LCN","1995",2.02774774044774,5.7740310832838,12.6824700523853,27.8437946024008,14.9467569292594,25.626371260833,72.3708774555635,46.5298481839032,NA,NA,NA,25.7309707721886,29.9536058289284,NA,NA,NA,10.2200909229677,6.81835460609657,NA,NA
"615","Latin America & Caribbean","LCN","1996",2.13793480325416,5.52042310759968,12.2063543367552,27.0785418850617,15.0441215194124,25.5322615099783,72.7495264999733,47.38920688424,NA,NA,NA,25.389006631811,29.8411519920992,NA,NA,NA,10.933088389683,7.10177446177032,NA,NA
"616","Latin America & Caribbean","LCN","1997",2.11821250934954,5.74550283902085,12.4664159950282,26.8892227607719,14.9419259437015,25.7350886560302,72.5915607525668,47.3759703567881,NA,NA,NA,25.5138132377857,29.8560322291584,NA,NA,NA,10.7443468727382,6.49832921091668,NA,NA
"617","Latin America & Caribbean","LCN","1998",2.22896764506546,5.65604596157093,11.7410406953964,25.5694676285288,14.9952301960983,26.2628405942653,73.2633649981581,48.1674528038634,NA,NA,NA,25.8751995085441,29.8575276336702,NA,NA,NA,11.5773185273667,7.12529151452386,NA,NA
"618","Latin America & Caribbean","LCN","1999",2.2108813116325,5.5850574183766,12.1526756145096,26.0343840912471,14.9360812061661,25.6769449419142,72.9109802497664,48.2887194329702,NA,NA,NA,25.6394057685318,30.1205357973971,NA,NA,NA,12.1097106549748,7.88685441303749,NA,NA
"619","Latin America & Caribbean","LCN","2000",2.25818342184409,5.56912462467265,12.0797758040116,25.1394479200472,14.8099297218852,25.937022912218,73.1102843185709,48.9236947966131,NA,NA,NA,25.8870669854924,29.9531824581433,NA,NA,NA,NA,NA,NA,NA
"620","Latin America & Caribbean","LCN","2001",2.28451851079606,5.71229309832978,12.5303712726528,24.9519581507139,14.4639827636401,25.5013708080379,73.0060015105458,49.5469192832307,NA,NA,NA,26.862001123043,29.7788834898507,NA,NA,NA,10.9689021414378,7.58821549182367,NA,NA
"621","Latin America & Caribbean","LCN","2002",2.39907717112189,5.6379794514854,12.7534365769893,24.7003494372228,14.0396171247996,25.5960916473929,73.2070239981367,49.7035260526777,NA,NA,NA,26.8798762334822,30.2993796952664,NA,6.54361854707696,6.14607703121731,12.0465470135843,8.32221760247393,NA,NA
"622","Latin America & Caribbean","LCN","2003",2.3129065202614,5.58974997214828,12.6279783495693,24.3885961743253,13.7732136185623,25.4483998475024,73.5989233731042,50.1633952009266,NA,NA,NA,27.1369339923309,30.2595981697387,NA,6.72194843382586,4.70183872040954,11.8915589765761,7.59471795225324,NA,NA
"623","Latin America & Caribbean","LCN","2004",2.40879885085416,5.68926353470356,12.6920823919611,24.3697010039031,13.7257387975665,25.790594307413,73.5818457250265,49.8397646394412,NA,NA,NA,26.9187644016891,29.8219463884243,NA,5.17940235109062,3.60402172955366,10.9423358601572,6.58830630953036,NA,NA
"624","Latin America & Caribbean","LCN","2005",2.52325021139658,5.86500000080511,12.5247874372954,23.7142836706816,13.7863450422691,26.3766554855305,73.6891301449543,49.9094206273232,NA,NA,NA,26.5385491227215,29.4144003519495,NA,5.41515217787398,4.24517428393844,10.5965041070106,6.65819896479386,NA,NA
"625","Latin America & Caribbean","LCN","2006",2.57565475026638,5.96128708471798,11.9116687154849,22.8724962272678,13.5975552246495,26.7895858875735,74.4905839027511,50.3379562920256,NA,NA,NA,26.2784865012562,28.8195696277782,NA,5.15731974837348,3.44857903270704,9.08929988767499,5.6717099866008,NA,NA
"626","Latin America & Caribbean","LCN","2007",2.4667695576853,5.7050391021802,11.1881786041448,21.8529994823893,13.5715519740921,27.4530143325178,75.2403561998877,50.6935098691524,NA,NA,NA,26.2582692415304,28.3918847955464,NA,5.04143859815948,3.78964457018105,9.31828418216094,5.63897049875686,NA,NA
"627","Latin America & Caribbean","LCN","2008",2.63544637515882,5.88012922368881,10.6606341721157,21.4855453213777,13.6618680752426,27.6398381309318,75.6777769578097,50.8745191878584,NA,NA,NA,26.2213221112597,27.9978551507743,NA,4.84374402216174,3.26293718618733,8.45174350868264,5.29949658308999,NA,NA
"628","Latin America & Caribbean","LCN","2009",2.5289993650195,5.76092407985689,10.3134016627856,21.703116083023,13.1428816332315,26.9839164123319,76.5441746130204,51.3128991102861,NA,NA,NA,26.6013389358045,28.4238995213424,NA,6.45314986283714,4.93584902110722,9.44770063881252,6.22922483010644,NA,NA
"629","Latin America & Caribbean","LCN","2010",2.50028593302278,5.53918476233557,10.1418934829244,21.2597479144094,12.8273400552269,27.1244701183402,77.0307368008595,51.6161076340812,NA,NA,NA,26.4030170823355,28.6240040165485,NA,NA,NA,NA,NA,NA,NA
"630","Latin America & Caribbean","LCN","2011",2.36983273637379,5.29081148965578,9.91862133600225,20.9064178679191,12.5424671702114,27.1730113154738,77.5385503928956,51.9206799994503,NA,NA,NA,26.2290253208564,28.9999433147837,NA,6.25127504906483,4.49145537146834,8.20837056149799,5.30924125005341,NA,NA
"631","Latin America & Caribbean","LCN","2012",2.53268050919208,5.41320791060459,8.10831632711187,19.6278814541853,12.8004626315072,27.7560388201016,79.0911658727867,52.616184526085,NA,NA,NA,25.2018379706229,28.2658771068251,56.0348618697861,6.01428890496241,4.24695220568613,NA,NA,NA,NA
"632","Latin America & Caribbean","LCN","2013",2.53704878826224,5.3757104555283,7.78314969327561,19.2699029315713,12.4533416137015,27.8311455172116,79.7636217052713,52.8989840395305,NA,NA,NA,25.0805335105889,28.5515187719098,55.9568901683028,5.60336655718819,3.92191380503514,NA,NA,NA,NA
"633","Latin America & Caribbean","LCN","2014",2.48273153448253,5.24857168901622,7.6525421937307,18.8593133794292,12.4121128576586,28.1557723467629,79.9353253982614,52.9851997768666,NA,NA,NA,24.8835899815664,28.5702784384025,55.8800078092134,5.8765251813468,4.2832620742937,NA,NA,NA,NA
"634","Latin America & Caribbean","LCN","2015",2.49220626540257,5.21506509784182,7.50206468864849,18.6498127629309,12.3463133009438,27.9162801299542,80.1516306767118,53.4338834925968,NA,NA,NA,25.3476283260557,29.1546532067554,55.5668185342134,6.54414595348095,4.75789604450194,NA,NA,NA,NA
"635","Latin America & Caribbean","LCN","2016",2.5286850884757,5.27244453251666,7.61021150323742,18.5948146603811,12.0156199237361,27.4284470607836,80.3741434991018,53.9764843818797,NA,NA,NA,25.9353424758668,29.5168066963284,55.5732026841814,7.40910338407617,5.59114844560954,9.85110025819704,7.16122429967469,NA,NA
"636","Latin America & Caribbean","LCN","2017",2.59640180165312,5.46376167417543,7.51906575508597,18.5270386245772,12.1324317555298,27.1106251491552,80.3485666879389,54.3623568301366,NA,NA,NA,26.2928271816867,29.7644653083179,55.3142850795151,7.72145498841098,5.39343468829793,10.316434285183,7.43267642333334,NA,NA
"637","Latin America & Caribbean","LCN","2018",2.61591350592264,5.47673996916828,7.48975794234157,18.4626389568702,12.0283683502246,27.1086222982931,80.481823945015,54.42871106868,NA,NA,NA,26.3060446449572,29.7361742909385,NA,8.17640546260186,5.8242532223262,10.2335724621668,7.43046406300891,NA,NA
"638","México","MEX","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","México","MEX","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","México","MEX","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","México","MEX","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","México","MEX","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","México","MEX","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","México","MEX","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","México","MEX","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","México","MEX","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","México","MEX","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","México","MEX","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","México","MEX","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","México","MEX","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","México","MEX","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","México","MEX","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","México","MEX","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","México","MEX","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","México","MEX","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","México","MEX","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.52999997138977,1.4099999666214,NA,NA
"657","México","MEX","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","México","MEX","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","México","MEX","1991",2.19700002670288,10.1770000457764,9.77200031280518,32.5880012512207,19.0769996643066,25.2800006866455,71.1510009765625,42.1319999694824,NA,NA,NA,18.7040004730225,25.6849994659424,NA,NA,NA,4.22499990463257,2.5239999294281,NA,NA
"660","México","MEX","1992",1.82299995422363,7.36100006103516,10,32.6049995422363,18.4850006103516,24.9740009307861,71.5149993896484,42.4210014343262,NA,NA,NA,20.4570007324219,27.246000289917,NA,NA,NA,4.03800010681152,2.67400002479553,NA,NA
"661","México","MEX","1993",1.49899995326996,5.23899984359741,10.246000289917,32.5989990234375,17.886999130249,24.7029991149902,71.8679962158203,42.6990013122559,NA,NA,NA,22.3250007629395,28.6620006561279,NA,NA,NA,3.95099997520447,2.87899994850159,NA,NA
"662","México","MEX","1994",1.48399996757507,5.5310001373291,10.0019998550415,31.2080001831055,16.3290004730225,24.6609992980957,73.6689987182617,44.1310005187988,NA,NA,NA,22.2980003356934,27.6809997558594,NA,NA,NA,4.83900022506714,3.97199988365173,NA,NA
"663","México","MEX","1995",1.43400001525879,5.77199983596802,9.74300003051758,29.7880001068115,15.2030000686646,24.7660007476807,75.0540008544922,45.4459991455078,NA,NA,NA,22.3369998931885,26.757999420166,NA,6.98999977111816,3.34999990463257,8.61100006103516,6.04199981689453,NA,NA
"664","México","MEX","1996",2.00799989700317,6.18599987030029,9.60999965667725,27.5699996948242,17.8150005340576,25.0620002746582,72.5749969482422,47.3680000305176,NA,NA,NA,20.8659992218018,25.5370006561279,NA,8.35999965667725,4.78999996185303,6.86600017547607,4.44600009918213,NA,NA
"665","México","MEX","1997",1.63100004196167,6.06099987030029,11.6370000839233,29.0020008087158,18.4309997558594,24.5310001373291,69.931999206543,46.4669990539551,NA,NA,NA,21.681999206543,26.0380001068115,NA,5.76000022888184,3.32999992370605,6.13399982452393,2.96799993515015,NA,NA
"666","México","MEX","1998",1.87699997425079,5.65100002288818,7.78000020980835,24.8419990539551,20.3129997253418,27.1070003509521,71.9069976806641,48.0509986877441,NA,NA,NA,21.5499992370605,25.3549995422363,NA,5.94999980926514,3.21000003814697,4.92500019073486,2.87400007247925,NA,NA
"667","México","MEX","1999",1.85699999332428,5.21999979019165,8.40900039672852,25.8120002746582,21.1650009155273,27.7849998474121,70.4250030517578,46.4029998779297,NA,NA,NA,21.6979999542236,25.6909999847412,NA,3.44000005722046,1.86000001430511,3.54099988937378,1.94900000095367,NA,NA
"668","México","MEX","2000",1.942999958992,5.49200010299683,6.55900001525879,22.6499996185303,22.0779991149902,29.4769992828369,71.3629989624023,47.8740005493164,NA,NA,NA,20.7639999389648,24.7390003204346,NA,2.84999990463257,1.33000004291534,3.26699995994568,2.19199991226196,NA,NA
"669","México","MEX","2001",1.84099996089935,5.77199983596802,5.80200004577637,23.0209999084473,21.8309993743896,28.1040000915527,72.3669967651367,48.8759994506836,NA,NA,NA,21.8120002746582,25.0650005340576,NA,4.30000019073486,2.70000004768372,3.27500009536743,2.15000009536743,NA,NA
"670","México","MEX","2002",1.89199995994568,5.71000003814697,5.93300008773804,22.8390007019043,20.5100002288818,27.318000793457,73.556999206543,49.8429985046387,63.1599998474121,58.0299987792969,NA,22.9349994659424,25.8519992828369,NA,5.13500022888184,3.20190000534058,3.82039999961853,2.56809997558594,29.1124289,6.3531593
"671","México","MEX","2003",1.72599995136261,5.48199987411499,5.00400018692017,21.4740009307861,19.5240001678467,27.8689994812012,75.4720001220703,50.6570014953613,63.9099998474121,58.3699989318848,NA,23.8920001983643,26,NA,5.96110010147095,3.69449996948242,4.45599985122681,2.91560006141663,NA,NA
"672","México","MEX","2004",1.86899995803833,5.47399997711182,5.31300020217896,21.0310001373291,19.2490005493164,27.9160003662109,75.4380035400391,51.0530014038086,64.1999969482422,58.3300018310547,NA,23.9260005950928,25.8159999847412,NA,6.66690015792847,4.01520013809204,5.25069999694824,3.20289993286133,NA,NA
"673","México","MEX","2005",2.06100010871887,6.1230001449585,4.82200002670288,20.1830005645752,18.8490009307861,29.6389999389648,76.3300018310547,50.1780014038086,NA,NA,NA,22.4109992980957,24.3600006103516,51.9165979191939,4.33179998397827,3.84509992599487,3.90100002288818,3.35890007019043,NA,NA
"674","México","MEX","2006",2.28900003433228,6.35300016403198,4.54099988937378,19.44700050354,18.7840003967285,30.1499996185303,76.6740036010742,50.4029998779297,NA,NA,NA,22.3040008544922,23.4710006713867,52.5040311396772,4.49350023269653,3.582200050354,3.88240003585815,3.37750005722046,NA,NA
"675","México","MEX","2007",2.44199991226196,6.46799993515015,4.49300003051758,18.8169994354248,18.0830001831055,30.5909996032715,77.4240036010742,50.5909996032715,NA,NA,NA,22.3290004730225,22.8840007781982,52.1673351053167,4.78919982910156,3.89779996871948,3.99230003356934,3.40720009803772,NA,NA
"676","México","MEX","2008",2.28900003433228,6.04899978637695,4.31500005722046,18.8509998321533,17.4419994354248,29.9969997406006,78.2440032958984,51.1520004272461,NA,NA,NA,22.3139991760254,22.3579998016357,52.186686727568,4.42859983444214,3.56970000267029,4.03439998626709,3.77819991111755,NA,NA
"677","México","MEX","2009",2.1710000038147,5.71600008010864,3.82599997520447,19.3540000915527,16.242000579834,28.7730007171631,79.931999206543,51.8730010986328,NA,NA,1,23.4270000457764,23375,51.3788071062116,5.09140014648438,5.08249998092651,5.35340023040771,5.35820007324219,31.0408102,10.3844707
"678","México","MEX","2010",2.21199989318848,5.79899978637695,3.85599994659424,19.5230007171631,16.1790008544922,28.9769992828369,79.9649963378906,51.5,NA,NA,1,22.7310009002686,22.1879997253418,51.3893347224628,5.74790000915527,5.50180006027222,5.18459987640381,5.37449979782104,NA,NA
"679","México","MEX","2011",2.42000007629395,6.15700006484985,3.89800000190735,19.1849994659424,16.0249996185303,28.9409999847412,80.0770034790039,51.8740005493164,NA,NA,1,22.9740009307861,22.496000289917,51.6913044228337,5.36990022659302,4.99989986419678,5.12919998168945,5.19430017471313,NA,NA
"680","México","MEX","2012",2.38899993896484,5.80200004577637,4.09899997711182,19.2350006103516,15.9350004196167,28.7140007019043,79.9660034179688,52.0499992370605,NA,NA,1,23.1310005187988,21.80299949646,52.3982270476844,5.16580009460449,4.83920001983643,4.87750005722046,4.89279985427856,NA,NA
"681","México","MEX","2013",2.27900004386902,5.73199987411499,3.86299991607666,19.2859992980957,16.261999130249,28.9360008239746,79875,51.7779998779297,NA,NA,1,23.2070007324219,22.3950004577637,52.4057441132089,5.35580015182495,4.95340013504028,4.9552001953125,4.8882999420166,NA,NA
"682","México","MEX","2014",2.14100003242493,5.3600001335144,3.69099998474121,19.4580001831055,16.5869998931885,29.4459991455078,79.7220001220703,51.0960006713867,NA,NA,1,22.5030002593994,22.4179992675781,52.1167731825705,5.41120004653931,5.36089992523193,4.84700012207031,4.78649997711182,29.5219895,9.7649549
"683","México","MEX","2015",2.27999997138977,5.51700019836426,3.65700006484985,18.9869995117188,16.7350006103516,29.9489994049072,79.6080017089844,51.0639991760254,NA,NA,1,22.9020004272461,22.1599998474121,52.3701016694638,5.16260004043579,4.78170013427734,4.45149993896484,4.22749996185303,NA,NA
"684","México","MEX","2016",2.25099992752075,5.65799999237061,3.57299995422363,18.548999786377,17.0909996032715,30.6979999542236,79.3359985351563,50.7519989013672,NA,NA,1,23.0540008544922,21.9360008239746,52.8844560358916,4.89799976348877,5.01679992675781,3.90840005874634,3.8283998966217,NA,NA
"685","México","MEX","2017",2.38100004196167,5.78999996185303,3.73900008201599,18.4309997558594,17.5209999084473,30.8229999542236,78.7399978637695,50.7459983825684,NA,NA,1,22.2290000915527,22.1730003356934,52.9953215726192,4.51859998703003,4.17390012741089,3.59890007972717,3.30920004844666,NA,NA
"686","México","MEX","2018",2.3970000743866,5.80299997329712,3.69300007820129,18.2840003967285,17.3619995117188,30.8419990539551,78.9449996948242,50.8740005493164,NA,NA,1,22.2049999237061,22.1520004272461,53.2900125083521,4.39010000228882,3.9475998878479,3.42549991607666,3.19420003890991,NA,NA
"687","Perú","PER","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","Perú","PER","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","Perú","PER","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","Perú","PER","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","Perú","PER","1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","Perú","PER","1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","Perú","PER","1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","Perú","PER","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","Perú","PER","1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","Perú","PER","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","Perú","PER","1980",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","Perú","PER","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","Perú","PER","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","Perú","PER","1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","Perú","PER","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","Perú","PER","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","Perú","PER","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","Perú","PER","1987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8899998664856,2.94000005722046,NA,NA
"705","Perú","PER","1988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","Perú","PER","1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.05000019073486,NA,NA
"707","Perú","PER","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,6.5,NA,NA
"708","Perú","PER","1991",1.92900002002716,6.40100002288818,33.5379981994629,39.1839981079102,10.0579996109009,17.5090007781982,56.4029998779297,43.306999206543,NA,NA,NA,32.3849983215332,37.7809982299805,NA,NA,NA,7.32999992370605,4.80999994277954,NA,NA
"709","Perú","PER","1992",1.94400000572205,6.43100023269653,33.3769989013672,39.0610008239746,9.99600028991699,17.503999710083,56.6269989013672,43.435001373291,NA,NA,NA,32.443000793457,37.7430000305176,NA,NA,NA,12.5,7.5,NA,NA
"710","Perú","PER","1993",1.99500000476837,6.51900005340576,33.1150016784668,38.7949981689453,9.9069995880127,17.5540008544922,56.9780006408691,43.6510009765625,NA,NA,NA,32.3769989013672,37.5089988708496,NA,NA,NA,NA,NA,NA,NA
"711","Perú","PER","1994",2.06200003623962,6.59299993515015,32.7210006713867,38.3629989624023,9.7819995880127,17.6410007476807,57.4959983825684,43.9959983825684,NA,NA,NA,32.2309989929199,37.1549987792969,NA,NA,NA,NA,NA,NA,NA
"712","Perú","PER","1995",2.11700010299683,6.65199995040894,32.5139999389648,38.0750007629395,9.71700000762939,17.8500003814697,57.7690010070801,44.0750007629395,NA,NA,NA,32.382999420166,37.0470008850098,NA,NA,NA,NA,NA,NA,NA
"713","Perú","PER","1996",2.15599989891052,6.70300006866455,32.3580017089844,37.890998840332,9.66300010681152,17.9680004119873,57.9780006408691,44.1419982910156,NA,NA,NA,32.5620002746582,37.0260009765625,NA,NA,NA,8.06999969482422,6.38000011444092,NA,NA
"714","Perú","PER","1997",2.2279999256134,6.81199979782104,32.1290016174316,37.609001159668,9.59000015258789,18125,58.2809982299805,44.2649993896484,NA,NA,NA,32.6259994506836,36.8470001220703,NA,8.67000007629395,5.84999990463257,8.84000015258789,6.80000019073486,NA,NA
"715","Perú","PER","1998",2.22199988365173,6.77799987792969,31.9179992675781,37.4410018920898,9.51399993896484,18.0919990539551,58.568000793457,44.4679985046387,NA,NA,NA,32.7350006103516,36.9090003967285,NA,9.57999992370605,6.42999982833862,9.27999973297119,6.55000019073486,NA,NA
